time,watts,cadence,heartrate,distance,altitude,lat,lng,velocity_smooth,temp,torque,raw_watts,raw_heartrate,left_right_balance,hrv
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,317
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,317
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,638
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,317
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,646
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,650
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,652
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,331
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,330
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,657
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,330
,,,,,,,,,,,,,,330
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,332
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,330
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,330
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,652
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,330
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,330
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,648
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,652
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,313
,,,,,,,,,,,,,,341
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,653
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,649
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,646
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,317
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,644
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,317
,,,,,,,,,,,,,,304
,,,,,,,,,,,,,,335
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,317
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,317
,,,,,,,,,,,,,,638
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,317
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,316
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,315
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,640
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,317
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,317
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,317
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,317
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,317
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,636
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,317
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,317
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,316
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,640
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,641
,,,,,,,,,,,,,,317
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,316
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,318
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,644
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,320
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,642
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,319
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,649
,,,,,,,,,,,,,,321
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,322
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,330
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,330
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,330
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,331
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,330
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,330
,,,,,,,,,,,,,,658
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,330
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,332
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,656
,,,,,,,,,,,,,,330
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,330
,,,,,,,,,,,,,,330
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,657
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,332
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,653
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,328
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,329
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,325
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,327
,,,,,,,,,,,,,,324
,,,,,,,,,,,,,,323
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,326
,,,,,,,,,,,,,,324
